loss,count
-548.8,735
-539.802,737
-539.3,59
-536.301,467
-526.5,219
-523.398,90
-520.899,1089
-520.5,116
-497.4,358
-495,218
-487.302,1503
-486.7,272
-479.099,287
-478.5,466
-469.501,434
-459.7,1087
-459.401,1642
-457.6,412
-450.702,1017
-450.2,71
-447.5,1615
-440.199,168
-438.601,671
-431.799,1421
-424.699,1201
-421.298,246
-418.9,68
-418.2,1164
-400.4,245
-392.199,372
-379.101,92
-373.4,329
-363.399,120
-360.898,399
-350.201,113
-347.899,747
-335,93
-332.098,146
-329.101,1788
-323.601,199
-316.199,200
-305.401,42
-305.001,4019
-292.301,214
-290.697,350
-290.599,226
-284.1,285
-279.899,67
-273.202,121
-271.8,567
-271.3,2007
-268.199,385
-261.8,84
-261.104,139
-249.901,82
-245.898,112
-243.399,2297
-243,166
-239.4,145
-231.5,2238
-227.699,813
-222.6,898
-222,110
-203.201,264
-195,406
-193.5,1603
-190.701,105
-184.101,184
-183.399,10198
-180.599,137
-171.4,31
-170.499,482
-138.6,1250
-136.3,784
-117.001,42
-115,185
-107.4,161
-103.798,139
-101.601,123
-100.199,284
-97.2996,559
-93.6997,344
-91.4998,169
-88.9988,5510
-84.9988,232
-83.3982,950
-81.3992,617
-79.7993,483
-72.7012,184
-59.5,523
-57.1997,181
-43.5994,1051
-41.3008,87
-28.2002,556
-27.9011,51
-14.8005,314
-14.7007,149
-11.8003,73
-11.699,1073
-6.6001,559
-4.59961,481
4.29834,262
9.30078,714
14.2002,220
16.5999,212
16.999,27
31.8999,274
32.6006,13314
33.1997,736
42.1006,292
44.0991,293
45.5022,619
49.7991,2105
60.8994,698
73.4004,286
74.6018,958
77.2983,59
77.4001,1599
92.7012,35
96.9006,244
103.4,317
106.1,37
107.001,1059
115.802,355
117.8,155
118.2,111
118.7,679
122.3,475
128.299,250
134.602,901
144.901,559
147.1,115
147.8,1277
155.001,2706
162.5,301
163.701,1445
171.399,35
173.702,181
176.201,588
183.798,607
186.898,166
192.501,411
205.002,217
211.4,591
220.3,313
220.501,5419
236.199,180
241.699,31
249.3,1084
251.799,73
252.301,139
253,451
260.1,399
260.498,43
263.899,213
265.301,774
265.7,62
265.801,2785
271.8,979
276,207
281.1,65
282.301,181
282.698,431
294.1,258
297.1,52
297.301,2627
308.2,1167
310.201,292
320.901,87
323.002,1347
325.899,32
333.799,194
338.198,1351
341.399,195
342.1,546
344.3,321
352.101,2605
352.601,95
353,248
365.7,39
370.201,62
371.001,3537
371.4,224
381.9,479
399.301,302
399.8,829
409.999,76
420.1,182
435.5,94
439.801,759
448.899,54
453.701,1262
460.2,1379
464.399,256
467.8,106
471.099,614
471.6,47
479.901,265
480.3,31
485.5,62
490.001,862
490.4,98
496.899,113
498.7,601
504.3,120
505.799,59
515.9,165
524.201,1535
524.599,111
525.3,90
528.2,132
529.8,302
530.5,801
541.399,368
544.1,185
549.3,2046
554.099,49
554.2,1837
559.801,330
560.198,860
560.7,49
569,331
569.598,325
572.899,69
574.6,76
579.101,1234
581.1,90
587.701,461
597.9,715
598.401,123
598.5,91
599.601,428
614.4,95
617.299,187
620.899,150
629.8,63
639.9,93
643.2,46
650.001,324
655.801,993
668.699,45
678.8,107
684.2,635
684.9,1664
687.101,841
687.6,57
694.999,9337
706.4,113
708.499,58
713,142
716.7,86
718.6,179
720.301,214
726.8,238
729,123
731.901,213
732.5,230
735.5,170
739.101,536
742.101,853
749.099,80
752.799,230
757.401,493
757.8,38
761,361
763.4,278
767.5,1920
767.899,126
773.901,56
776.2,1205
776.701,73
788.899,77
789.401,234
792.3,367
797.599,88
802.8,144
805.7,220
805.799,94
807.699,195
808.2,447
809.299,185
815.9,327
818.2,95
818.9,639
819.4,293
821.6,295
837,177
837.1,105
862.6,216
863,63
863.701,1680
866.001,452
878.5,247
881.399,524
885,350
892.6,282
894.8,133
898.399,205
903.499,121
907.3,95
908.501,344
911.001,12416
917.4,171
921.899,5086
923.899,228
927.501,814
934.601,237
936.301,284
942.8,326
951.798,352
955.101,703
957.199,222
963.7,347
965.1,87
967.301,889
971.1,78
972.6,141
982.7,445
983.9,199
985.999,62
994.2,123
996.099,261
996.601,722
1004.3,489
1004.9,127
1013,306
1023.7,282
1025.5,138
1027.5,142
1031.9,435
1034,152
1040.9,471
1041.4,163
1044.1,591
1051.4,73
1052.8,401
1053,263
1061.7,145
1065.3,235
1066.9,421
1069.8,858
1071.8,613
1073.4,452
1085.7,1046
1091.2,110
1096.9,522
1109.6,940
1114.6,178
1118.2,160
1119.5,158
1129.6,598
1130.7,195
1141.4,69
1143.5,1136
1154.4,260
1158.7,1067
1159.5,77
1162.5,615
1164.9,54
1171.4,73
1175.4,102
1183.3,1319
1186.2,31
1186.6,1281
1187.1,493
1198.7,570
1199.3,130
1212.1,366
1215.9,178
1219.8,257
1220.3,619
1221.3,882
1227.8,885
1230.5,57
1231.4,5175
1241.2,558
1241.7,39
1243.5,155
1248.6,78
1250.1,257
1260.1,798
1260.2,928
1260.3,562
1260.5,83
1263.9,372
1269,318
1272.6,255
1276.2,695
1282.7,735
1287.8,827
1288.4,137
1298.1,519
1305,220
1308.2,2389
1311,77
1313.9,126
1316.9,1415
1321.1,221
1329.4,530
1329.8,140
1342.8,338
1353,454
1355.3,313
1374.6,28
1374.7,1505
1384.2,54
1393.4,61
1394.3,207
1400.1,89
1402.6,1674
1403,137
1403.1,672
1406.6,131
1408.2,332
1410.2,285
1418.5,731
1418.9,68
1420.1,324
1429,116
1431.9,211
1435.5,166
1447.4,7058
1448,460
1448.9,118
1450.3,58
1461,287
1463.4,239
1463.7,22
1464.6,1175
1471.1,1121
1476.2,1261
1476.3,795
1476.8,160
1479.9,427
1480.3,55
1492.2,908
1498.7,1043
1505.3,2449
1505.8,99
1508.2,79
1518.2,189
1521,290
1524.2,3216
1524.6,195
1529,47
1537.1,274
1539.1,108
1541.4,687
1550.1,408
1552.5,305
1560.2,1695
1562.6,672
1566.2,381
1569,631
1573.3,139
1588.5,104
1591.4,197
1595,160
1598.6,376
1606.9,1199
1607.3,232
1609.4,76
1610.3,313
1618.1,36
1626.2,347
1628.2,135
1631.2,270
1638.7,53
1639.4,423
1639.9,176
1655.3,549
1657.5,108
1663,23
1666.7,847
1667.8,265
1668.7,78
1678.5,85
1680.6,1569
1684.1,171
1684.2,1391
1686.6,600
1687.1,1517
1695.8,1568
1696.6,121
1697.3,183
1708.5,107
1712.1,1527
1713,313
1715.4,233
1727.8,67
1729,262
1740.9,373
1742.1,1842
1752.1,27
1752.8,382
1753,806
1755.1,143
1756.9,379
1757.4,911
1757.8,72
1763.4,449
1767.6,114
1773.9,74
1774.3,232
1776.2,2266
1785.7,125
1793.1,95
1797.6,123
1803.2,294
1806.5,55
1814.6,503
1816.6,194
1825.4,81
1829.8,515
1843.7,768
1844.2,158
1848,99
1851,186
1861.1,558
1863,107
1873.5,197
1875,810
1882.2,117
1885.7,190
1892.3,434
1895.3,795
1903.5,235
1911.7,66
1911.8,2178
1917.4,381
1921.9,12298
1927.1,42
1930.5,85
1931.4,332
1940.1,237
1940.5,21
1945.3,503
1950.2,696
1951.8,595
1956,118
1957.2,499
1962.7,268
1964.1,1204
1969,1051
1971.9,24
1972.6,262
1974.8,234
1982,56
1986,142
1990.3,301
1995.9,68
2016.2,44
2019.2,429
2019.8,83
2032.6,248
2035.7,102
2036.4,117
2040.9,750
2045.8,655
2051.4,124
2051.8,347
2061.7,332
2064,126
2064.5,54
2070.6,167
2076.2,170
2077.1,721
2080.7,741
2089.5,259
2091.2,204
2099.7,997
2106.2,1143
2108.3,645
2108.9,110
2109.8,5088
2110.4,222
2119.5,301
2120.5,891
2125.5,131
2128.5,296
2131.5,47
2138.6,1063
2141.6,144
2147.4,465
2150.3,120
2160.3,27
2165.3,235
2166.2,952
2170.4,50
2175.8,226
2176.5,702
2178.7,362
2179.1,30
2186.6,2606
2194.6,170
2195.3,1483
2198,60
2200.1,27
2204.6,65
2205.8,225
2210.2,89
2218.9,79
2220.6,66
2221.3,1913
2224.1,111
2227.1,98
2230.7,210
2233.7,384
2244.4,113
2249.4,23
2250.1,425
2252.4,162
2259.5,78
2267.8,483
2283.9,170
2289.2,45
2292.2,256
2296.7,1009
2297.3,114
2299.3,95
2299.8,184
2307.4,167
2311,150
2313.2,127
2313.9,221
2318.1,40
2324.8,96
2325.8,6742
2328.6,99
2328.7,72
2329.8,280
2336.5,1143
2338.7,128
2340.3,447
2341.5,216
2353.7,314
2354.6,1454
2355.3,560
2357.6,198
2373,200
2378.5,197
2381.3,301
2383.7,2479
2384.2,112
2386.4,70
2395.1,64
2400.1,151
2402.6,3532
2403,255
2407.3,72
2409,75
2413.5,1472
2413.9,134
2415.5,101
2419.1,272
2426.2,125
2427.8,178
2429.4,656
2446.7,250
2448.8,115
2451.7,169
2455.3,172
2458.9,337
2464.2,75
2467.6,248
2474.3,191
2475.5,75
2477.6,54
2483,142
2487.2,708
2487.7,121
2488.2,291
2496.4,81
2504.6,119
2515.3,129
2517.1,69
2518.2,367
2519.1,77
2529,79
2533,115
2535.9,155
2540.8,132
2544.4,206
2553.3,70
2556.3,603
2556.9,101
2561.4,271
2562.6,1511
2563.4,234
2569.7,370
2573.3,303
2573.5,614
2575.7,220
2577.3,382
2586.2,44
2588.5,191
2591.4,351
2601.2,407
2602.3,156
2606.2,68
2607.3,375
2611.1,79
2617.8,1056
2618.1,74
2621.2,209
2629.9,155
2631.2,493
2635.1,338
2642.1,218
2642.6,512
2645.4,846
2646,123
2650.3,353
2656,348
2656.5,33
2663,35
2671.4,189
2671.5,136
2674.9,487
2675.3,54
2678.7,220
2681.6,392
2687.4,174
2690.3,258
2697.5,461
2703.7,146
2707.5,94
2712.9,341
2715.8,640
2716.2,56
2719.4,362
2723,1326
2726.3,176
2731.7,763
2732.8,229
2735.1,122
2741.7,84
2742.9,387
2751.8,355
2751.9,210
2752.1,48
2753,1588
2760.5,216
2760.6,144
2764.1,268
2764.2,138
2767.8,286
2770.7,495
2774.3,364
2779.4,312
2789.5,857
2793.1,168
2796.6,97
2805.5,57
2806.5,117
2808.5,527
2818.3,207
2821,236
2821.4,75
2833.8,1421
2834.4,164
2839.8,535
2850.3,91
2851,289
2853.2,329
2858.1,293
2861.9,140
2863.7,46
2866.3,513
2875.8,182
2882.2,238
2885,32
2885.9,707
2894.6,65
2894.7,287
2895.1,30
2895.3,1708
2897.6,498
2906.2,699
2910.1,295
2911.7,149
2913.5,652
2920.1,1348
2920.6,36
2923.5,122
2927.1,76
2939,1855
2939.4,128
2940.1,382
2940.5,43
2942.3,231
2949,197
2951,161
2952.6,164
2956.2,400
2959.1,859
2962.7,479
2964.9,268
2967.8,458
2967.9,292
2969,2185
2971.4,331
2971.9,34
2975,962
2983.8,379
2986.7,694
2988.8,295
2990.3,504
2996.9,754
2998.9,1018
3009.8,81
3012.6,158
3016.2,88
3020.6,30
3028.2,734
3030.7,61
3039.4,32
3041.7,178
3051.8,618
3054.2,260
3064.9,60
3070.6,344
3073,226
3077.9,202
3083,75
3083.5,41
3088,554
3094.9,102
3098.5,394
3098.9,98
3099.7,1997
3101.9,898
3109.7,36
3110.4,437
3110.6,887
3117.1,830
3117.3,1081
3119.8,70
3122.2,935
3122.8,132
3123.3,67
3127.8,150
3128.5,528
3131.5,77
3139.4,223
3149.1,40
3150.3,184
3158.3,321
3160.3,33
3167,204
3167.6,244
3172.2,498
3172.6,45
3175.1,1100
3175.8,431
3177.1,787
3178.2,260
3178.7,645
3179.1,66
3187.4,540
3188.9,93
3191,1273
3196.5,57
3200.1,54
3204.6,115
3206.2,1397
3207,139
3212.4,81
3214.9,1388
3218.7,560
3218.9,125
3220.6,97
3227.8,58
3233.7,669
3244.4,185
3244.6,288
3246.7,98
3249.4,45
3252.9,881
3263,4683
3267.8,815
3284.7,54
3289.2,70
3294.8,118
3298.1,35
3303.5,96
3307.8,806
3308.2,69
3314.7,71
3316.9,42
3318.3,137
3324.8,140
3326.6,1097
3333.1,1179
3335.8,79
3336.7,6682
3338.7,239
3339.6,51
3342.6,92
3352.7,253
3355.4,296
3359,212
3361.4,178
3365.5,1222
3366.6,343
3373.8,40
3377.3,90
3378.5,336
3383.9,174
3386.9,342
3387.4,145
3394.6,2270
3395.1,89
3400.8,97
3403.4,711
3403.8,67
3407.3,151
3409,111
3413.5,3154
3413.9,210
3422.1,42
3422.2,1829
3427.8,343
3431.7,105
3434.7,695
3441.8,322
3448.8,202
3451.7,377
3455.7,434
3460.6,137
3460.6,380
3462.6,143
3464.2,145
3466.4,133
3467.6,457
3476.5,167
3477.6,81
3479,6251
3483,263
3491.9,127
3496.2,1175
3496.4,159
3510.8,163
3521,643
3523.8,1070
3524.2,108
3528,40
3531.7,168
3534.3,175
3536.7,53
3540.8,221
3546.8,104
3549.8,256
3553.3,148
3555.6,63
3562.2,66
3563.4,304
3567.8,101
3568.7,356
3572.3,233
3573.5,1292
3576.5,74
3581,152
3586.6,181
3591.3,377
3592.2,91
3597.8,487
3599.9,233
3601.4,1543
3602,109
3602.3,283
3610.1,972
3610.6,3194
3611.1,141
3612.1,327
3617.1,74
3620.1,149
3620.8,219
3629.9,272
3630.2,383
3632,124
3638.9,328
3641.9,45
3642.1,394
3642.6,995
3656,608
3656.9,100
3657.8,391
3664.9,265
3670.7,20
3671.4,310
3671.5,203
3678.6,220
3682.4,91
3686.2,78
3686.9,653
3687.4,262
3697.4,116
3710.5,51
3712.2,1592
3712.9,625
3715.8,1376
3716.2,108
3726.7,603
3728.7,158
3731.7,1610
3739.4,37
3741.7,196
3744,61
3760.5,400
3760.6,261
3762.8,163
3764.9,85
3771.5,125
3775,211
3783.8,135
3784.2,21
3784.6,846
3788.3,326
3789.5,1816
3798.5,1528
3799,76
3802.6,242
3805.5,123
3809.2,284
3809.7,23
3816.4,55
3817.4,1983
3817.8,183
3818.3,421
3821.4,142
3828.1,468
3828.5,56
3830.3,62
3831.9,200
3833.1,84
3840.6,131
3845.3,110
3846.2,534
3850.7,472
3854,101
3858.1,547
3861.9,253
3864.1,280
3870.1,93
3872.9,132
3875.3,872
3875.8,350
3894.6,129
3896.1,350
3898.4,115
3898.9,46
3905.5,54
3906.2,1534
3908.5,416
3919.4,91
3920.1,3047
3921,268
3942.7,778
3943.3,97
3943.8,43
3949,371
3951,327
3959.2,111
3959.9,183
3964.9,496
3972.6,20
3974.6,77
3978.8,258
3987.5,173
3988,55
3988.1,179
3988.8,450
3991,287
3997.6,594
3999.7,257
4000.6,1113
4006.2,218
4009.8,158
4016.9,59
4020.6,36
4027.5,78
4029,171
4032.4,65
4032.9,54
4039.1,613
4039.4,63
4046,290
4047.9,274
4048.3,31
4054.2,502
4061.3,179
4061.7,18
4064.9,128
4065.1,215
4066.7,539
4067.3,125
4077.8,30
4077.9,347
4080.1,367
4083,171
4083.9,168
4093.9,71
4098.9,183
4109.4,359
4109.7,47
4110.6,1858
4118.1,230
4121.5,78
4122.2,2022
4122.8,223
4128.2,947
4133.7,101
4134.2,222
4137,335
4139.4,421
4147.6,130
4163,103
4163.1,78
4164.2,278
4166.9,26
4167,415
4173.2,179
4175.9,237
4179,73
4181.9,141
4186,1050
4189.1,223
4207.4,42
4207.4,248
4207.8,45
4207.9,103
4215.7,302
4217.9,113
4221.3,59
4223.3,303
4225.8,1136
4227.8,77
4234.5,171
4236.7,43
4237.4,285
4244.6,554
4252.1,103
4252.2,78
4252.9,1945
4253.3,376
4255.1,819
4255.7,146
4262.3,210
4263.8,836
4265.8,212
4276.5,53
4281.1,270
4284.7,74
4297,147
4298.1,51
4299.9,245
4303.5,163
4309.9,99
4310.1,1003
4316.9,114
4325.4,508
4325.8,49
4326.6,2485
4331.4,278
4341.9,55
4342.6,152
4344.2,1264
4344.8,155
4349.7,136
4353.5,76
4354.9,223
4355.3,27
4355.4,565
4361.4,320
4365.6,81
4367.4,90
4370.3,168
4372.3,158
4373.8,97
4377.5,293
4386.2,182
4386.7,19
4386.9,669
4389.2,255
4397.8,274
4405.1,308
4410.1,235
4411.7,438
4423.4,57
4431,65
4431.7,176
4433.9,127
4440.6,81
4441.7,508
4442.6,96
4445.6,607
4450.7,345
4452.5,89
4456.5,109
4459.4,207
4460.6,766
4462.6,294
4463,164
4466.6,410
4471.5,106
4478.3,282
4479.8,1098
4480.4,143
4485.4,209
4489.9,6100
4490.5,392
4491.9,233
4499.2,254
4509.7,53
4519.8,297
4521,1220
4525.2,231
4531,29
4531.7,291
4531.9,525
4534.7,853
4536.7,77
4543.3,308
4549.8,403
4554,86
4560.7,187
4562.2,123
4564.6,119
4569.5,118
4575.1,20
4576.5,109
4579.6,269
4581,282
4586.5,43
4588.3,198
4591.3,735
4593.5,371
4593.9,35
4602,193
4602.2,290
4605.1,615
4608.7,377
4608.9,406
4610.1,1800
4613.8,375
4614.9,32
4617.8,76
4619.4,82
4620.1,247
4620.8,394
4621,769
4631,104
4633.7,80
4638.9,491
4641.9,79
4649.8,220
4658.6,131
4659.2,110
4664.2,26
4666.7,404
4668.7,310
4670.7,33
4674.2,582
4678.6,380
4682.4,152
4682.6,524
4687.5,164
4687.6,374
4688.1,38
4697.8,541
4704,43
4706.5,537
4706.9,56
4710.3,254
4710.5,72
4716.6,265
4719,190
4719.4,29
4723.1,1391
4726.7,1239
4729.1,577
4729.5,43
4739.6,112
4744.5,346
4747.9,755
4754.6,1364
4763.3,846
4764.9,135
4771.5,236
4773.8,147
4774.5,437
4776.7,244
4784.6,1608
4795.1,64
4798.5,3072
4799.4,319
4806.3,35
4808.5,28
4809.2,575
4809.4,1208
4809.9,66
4816.4,87
4818.2,445
4818.6,32
4821.1,835
4822.1,77
4824.7,494
4825.1,63
4828.3,1696
4828.7,109
4830.3,118
4837,1013
4840.6,266
4847,126
4850.6,112
4853,126
4854,148
4857.1,454
4865.8,306
4866.5,261
4870.1,170
4879,68
4881.9,148
4886.2,806
4892.4,50
4895.3,78
4895.4,44
4897.8,147
4898.4,219
4898.9,72
4905.5,102
4907.4,202
4911.2,91
4913.8,711
4917.5,727
4919.4,143
4926.3,353
4926.7,37
4942.7,1721
4943.3,164
4945.1,741
4951.7,1348
4952.2,64
4954.2,59
4955.6,146
4959.2,229
4959.9,337
4968.1,94
4970.6,1830
4971,149
4974.6,130
4983.5,72
4984.7,205
4987.5,300
4987.8,435
4988,76
4996.5,285
4999.7,417
5000.6,2288
5006.6,1127
5007,40
5011.5,991
5012.6,276
5013.5,67
5015.4,443
5017.1,145
5023.3,89
5025.4,1775
5025.9,81
5028.3,32
5029,342
5032.4,114
5038.4,68
5041.4,137
5044.7,191
5046.8,82
5053.3,113
5055,115
5056.9,257
5065.1,434
5068.1,34
5072.6,76
5073.8,268
5078.2,118
5083.8,34
5086.2,174
5086.3,139
5093.9,133
5097,39
5101.7,349
5102.2,1041
5102.6,81
5112.4,105
5115.1,43
5118.1,411
5121.5,121
5123.6,71
5130.5,137
5130.6,742
5131,67
5133.5,1022
5133.7,184
5134.2,391
5142.2,879
5142.4,128
5147.6,234
5154.9,73
5156.5,113
5159.4,206
5163,149
5163.1,122
5170.2,108
5174,42
5175.3,244
5175.4,153
5175.9,413
5179,139
5181.9,201
5186.1,42
5192.8,85
5199.2,300
5203.8,610
5204.2,60
5207.4,458
5207.8,48
5215.7,576
5218.3,210
5220.3,69
5222.6,1438
5223.3,554
5231,21
5233.1,224
5244,90
5248.3,252
5252.1,178
5252.2,113
5254.4,72
5256.5,41
5262.2,399
5263.1,61
5263.8,1772
5266.6,107
5272.9,278
5275.3,92
5275.8,16
5276.2,363
5276.7,144
5281.1,596
5290.1,514
5294.2,105
5300.8,142
5302,493
5309.4,80
5309.9,165
5310.9,214
5317.4,253
5320.1,26
5321,854
5330.8,184
5332.2,74
5342.3,209
5345.6,37
5349.7,225
5349.9,147
5353.5,142
5355.7,142
5358.2,1283
5362.2,96
5363.8,223
5365.8,165
5367.4,166
5368.3,5933
5370.3,308
5372.3,249
5374.5,55
5381.2,108
5386.2,357
5387.7,189
5390,57
5397.8,519
5400.1,174
5403.6,330
5406.5,327
5408.8,136
5410.1,396
5411.7,844
5419,170
5421,169
5432.4,107
5434.3,273
5435.4,32
5440.6,163
5442.6,147
5451.5,80
5454.2,45
5456.5,209
5459.4,336
5464.2,9
5464.3,340
5470.3,192
5479.1,75
5479.7,60
5479.8,2322
5480.4,234
5482.6,169
5483,22
5489.2,238
5491.3,120
5492.2,434
5492.7,201
5497.8,100
5499.2,457
5508.1,220
5508.5,29
5509.7,86
5510.1,240
5520.6,79
5521.8,299
5524.5,25
5530.7,302
5531,40
5531.9,1048
5537,1151
5537.6,144
5539.4,156
5539.9,15
5550.6,94
5553.3,13
5554.2,263
5558.3,285
5560.7,296
5565.9,205
5566.1,2250
5569.5,195
5571.7,175
5575.5,95
5581.8,261
5588.3,377
5594.9,489
5595,315
5597.2,184
5602.2,585
5605.1,1308
5609.7,114
5610.9,367
5613.8,726
5618.6,19
5619.8,330
5621,1551
5628.7,37
5631,170
5637,253
5639.7,127
5642.6,37
5649.8,445
5652.2,185
5655.8,158
5658.6,192
5662.9,36
5667.5,97
5667.7,1104
5673.5,72
5674.2,1135
5677.6,349
5685.1,533
5686.3,202
5687.6,715
5696.5,305
5698.5,322
5699,19
5699.5,55
5707.3,154
5707.7,19
5712.9,36
5717.4,430
5717.8,53
5718.3,103
5719,332
5719.4,59
5726.1,313
5728.3,26
5729,140
5729.5,64
5729.9,143
5731.7,73
5744.5,680
5744.9,153
5746.7,350
5747.1,55
5747.9,1356
5755.4,288
5757.4,95
5763.3,1691
5768.1,32
5770.2,346
5773.8,301
5774.2,714
5776.2,202
5776.7,390
5785.4,380
5786.9,79
5788.6,58
5791.5,138
5795.1,86
5799.3,545
5801.7,339
5808.5,54
5809.4,2924
5817.4,28
5818.2,839
5818.6,83
5821.1,1716
5832,757
5835.8,453
5837,2079
5844.7,45
5846.5,132
5847,237
5853,187
5857.2,45
5861.9,68
5863.9,81
5865.8,562
5867.3,45
5873.8,73
5877.4,173
5877.8,96
5882.7,46
5892.8,71
5896.1,27
5901.1,697
5901.7,128
5906.2,51
5906.7,114
5907.4,398
5914.5,395
5915,34
5918.3,189
5933.3,222
5933.8,66
5937.2,266
5937.6,38
5944.1,38
5945.9,200
5946.5,183
5951,105
5951.5,50
5951.7,2799
5954.2,120
5956,613
5962.6,1232
5962.9,77
5963.1,51
5964.6,229
5971.4,384
5971.8,48
5975.3,83
5975.4,45
5977,79
5981.5,1640
5981.9,133
5983.5,92
5990.2,930
5990.8,149
5991.3,60
5995.8,196
5996.5,539
6001.3,32
6001.4,461
6007,91
6007.4,220
6011.5,1979
6012.6,561
6016.8,92
6019.7,182
6020.1,30
6023.3,160
6023.5,228
6025.4,3915
6026.3,345
6028.3,39
6034.9,139
6035.6,257
6041.4,189
6045.6,51
6046.8,131
6052.3,96
6053.7,295
6064.4,84
6064.5,58
6068.1,55
6072.6,138
6079.9,121
6085.5,22
6093.4,223
6096.7,254
6097.2,106
6101.7,676
6108.8,134
6109.4,27
6112.4,184
6112.6,287
6122.2,72
6125.3,43
6126,52
6130.5,244
6131.4,161
6134.3,278
6137.9,179
6141.4,108
6141.5,685
6142.2,1873
6144.4,833
6151.3,113
6153.6,52
6160.2,35
6165.8,67
6165.8,267
6170.2,148
6170.3,156
6174,87
6178.6,1612
6179.1,76
6179.2,171
6179.7,72
6182.7,65
6186.3,142
6189.3,253
6192.8,175
6195.8,332
6197.9,166
6198.5,36
6199.4,925
6200,67
6208.2,110
6210.1,225
6210.6,104
6214.7,509
6215.1,41
6218.3,361
6220.7,269
6221.1,16
6223.4,318
6224,341
6227,243
6231.2,54
6233.5,1196
6239.5,130
6239.5,327
6239.9,45
6252.9,82
6254.9,77
6254.9,345
6255.4,148
6256.5,51
6263.1,92
6265.4,66
6266.1,192
6268.3,130
6268.8,79
6275.3,125
6276.2,668
6284.2,53
6284.9,407
6290.1,946
6300.8,234
6301,433
6310.2,18
6310.9,395
6312.7,350
6313.2,158
6313.7,44
6316.7,33
6320.3,58
6328.6,153
6328.6,402
6332.2,110
6342,48
6345.6,76
6357.4,133
6357.5,930
6358.1,112
6358.2,2532
6369.1,1082
6371.1,69
6373.5,62
6374.7,209
6381.2,205
6381.8,77
6386.3,234
6386.9,42
6389.4,93
6390,90
6399,147
6402.3,179
6402.8,50
6408.8,245
6409.1,329
6410.9,105
6414.5,268
6415.4,383
6415.4,1284
6417.8,234
6418.3,26
6421,306
6426.1,291
6428.3,46
6429.9,132
6431.1,63
6434.3,528
6436.7,382
6443.3,456
6443.3,79
6443.8,194
6444.5,2350
6447.2,88
6451.5,118
6455.2,489
6460.2,86
6462.6,72
6468.1,72
6470.3,314
6470.9,109
6473.3,572
6476.3,69
6479.1,117
6488.1,130
6491.3,188
6492.2,822
6498.2,425
6498.6,24
6500,135
6503.1,371
6505.1,47
6508.7,90
6510.1,403
6517,195
6517,599
6517.4,45
6519,182
6520.6,136
6532.9,268
6536.3,82
6538.4,57
6539.4,308
6541.3,79
6544.9,78
6548.5,104
6556.8,268
6557.2,74
6563.5,630
6565.4,100
6576.8,163
6577.8,70
6577.9,73
6588.6,17
6590.7,257
6594.2,43
6596.7,118
6597.2,289
6605.9,229
6606.7,26
6607.4,48
6609.7,195
6618.6,32
6622.2,280
6622.6,33
6625.1,452
6625.5,73
6630.5,332
6633.8,348
6634,74
6637,429
6645.9,220
6646.5,53
6651,102
6652.2,322
6652.6,833
6659.3,138
6662.9,70
6663.1,148
6665.3,81
6666.9,107
6667,69
6667.5,174
6673.5,105
6675,287
6677.7,25
6678.6,1001
6684.4,58
6685.1,949
6686.3,372
6688.4,164
6690.8,125
6695.8,29
6698.5,579
6707.3,253
6707.4,245
6707.7,34
6714.2,613
6724.7,106
6726.1,551
6729.9,266
6732.2,147
6735,258
6735.6,59
6739.9,120
6745.6,102
6753.8,158
6755.4,543
6761.1,54
6764.1,343
6764.5,158
6766.9,57
6768.3,89
6771.2,126
6774.2,1482
6777,69
6779.5,829
6785.1,165
6787.1,169
6793.6,211
6795.8,63
6802.5,89
6805.4,159
6809,135
6812.6,311
6821.3,225
6821.9,339
6822.4,90
6824.9,269
6832,1599
6840.6,24
6841,1413
6841.5,66
6849.8,476
6850.2,56
6853.7,111
6853.8,59
6855.4,103
6857.4,73
6859.9,1762
6860.3,158
6861.9,149
6863.9,144
6866.1,28
6867.3,105
6868.6,1134
6872.8,65
6874.2,211
6877.8,164
6879.1,187
6882.7,60
6884.9,53
6894.6,1290
6895.2,148
6896.1,36
6898.1,143
6900.4,64
6901.1,1251
6901.7,254
6910.6,101
6912.6,104
6914,301
6914.5,751
6918.3,307
6923.4,311
6924,65
6929.4,165
6942.8,108
6945.8,25
6945.9,327
6951,168
6952.5,536
6955.9,148
6961.9,53
6962.6,2665
6965.4,72
6971.4,714
6971.8,63
6974.6,20
6975.5,196
6984.3,105
6986.3,43
6987.2,167
6990.2,1943
6990.8,248
6999.7,122
7001.3,47
7001.7,98
7003.1,192
7007.4,451
7009.7,263
7009.8,195
7013.4,134
7016.3,218
7019.9,764
7020.5,44
7023.5,410
7028.6,367
7030.6,158
7031,77
7032.2,276
7038.6,77
7042.2,65
7045.8,131
7048.7,195
7052.3,145
7054.5,85
7057,1799
7057.5,84
7057.7,698
7061,103
7064.6,253
7073.4,118
7075.4,60
7076.3,205
7078.4,89
7079.9,170
7086.5,193
7086.6,133
7088.5,250
7088.8,100
7089,619
7096.7,484
7102.4,407
7102.5,169
7104.7,40
7105.4,311
7110.2,12
7112.6,562
7117.8,205
7120.3,22
7128.6,128
7129,13
7131.3,70
7131.4,311
7133.8,207
7134.2,25
7134.3,443
7141.4,171
7143.8,85
7144.5,76
7154.5,27
7159.3,405
7160.2,89
7162.6,107
7165.8,478
